shipment_id,order_id,shipment_date,delivery_date,shipping_method,shipping_cost,status
2380,2458,2025-10-03,2025-10-08,standard,7549.84,delivered
2381,2459,2025-03-30,2025-04-03,standard,9158.58,delivered
2382,2460,2025-07-19,2025-07-23,standard,3742.7,delivered
2383,2461,2025-12-17,2025-12-20,standard,4150.77,delivered
2384,2462,2025-08-07,2025-08-11,standard,7070.41,delivered
2385,2463,2025-08-15,2025-08-17,standard,6470.94,delivered
2386,2464,2025-09-27,2025-10-03,standard,2969.39,delivered
2387,2465,2025-09-20,2025-09-23,standard,14717.41,delivered
2388,2466,2025-12-29,2026-01-02,standard,6420.48,delivered
2389,2467,2025-10-06,2025-10-10,standard,6716.2,delivered
2390,2468,2025-05-27,2025-06-04,standard,6700.58,delivered
2391,2469,2025-12-29,2025-12-31,standard,2944.12,delivered
2392,2470,2025-08-23,2025-08-26,express,7427.7,delivered
2393,2471,2025-12-25,2025-12-29,standard,11985.35,delivered
2394,2472,2025-03-01,2025-03-10,standard,12090.12,delivered
2395,2473,2025-05-16,2025-05-17,express,27834.78,delivered
2396,2474,2025-03-07,2025-03-08,express,8416.19,delivered
2397,2475,2025-12-31,2026-01-03,express,24462.85,delivered
2398,2476,2025-03-22,2025-03-30,standard,11869.61,delivered
2399,2477,2025-06-20,2025-06-24,express,23044.29,delivered
2400,2478,2025-12-29,2026-01-06,standard,11118.92,delivered
2401,2479,2025-05-13,2025-05-17,standard,13236.12,delivered
2402,2480,2025-02-16,2025-02-18,standard,11837.82,delivered
2403,2481,2025-12-31,2026-01-04,standard,3708.44,delivered
2404,2482,2025-07-25,2025-07-28,standard,6409.47,delivered
2405,2483,2025-05-17,2025-05-21,express,12083.93,delivered
2406,2484,2025-12-29,2026-01-01,standard,10996.4,delivered
2407,2485,2025-05-15,2025-05-21,standard,9964.15,delivered
2408,2486,2025-10-10,2025-10-12,standard,9671.83,delivered
2409,2487,2025-11-02,2025-11-09,standard,4517.01,delivered
2410,2488,2025-07-05,2025-07-07,standard,12110.48,delivered
2411,2489,2025-07-24,2025-07-25,express,13016.22,delivered
2412,2490,2025-09-10,2025-09-12,standard,9150.56,delivered
2413,2491,2025-12-30,2026-01-01,express,25681.91,delivered
2414,2492,2025-07-06,2025-07-14,standard,13672.42,delivered
2415,2493,2025-06-07,2025-06-10,express,14665.7,delivered
2416,2494,2025-09-27,2025-10-04,standard,12956.24,delivered
2417,2495,2025-10-22,2025-10-30,standard,7803.78,delivered
2418,2496,2025-05-06,2025-05-09,standard,8387.66,delivered
2419,2497,2025-12-28,2026-01-02,standard,7660.21,delivered
2420,2499,2025-01-20,2025-01-22,express,12654.67,delivered
2421,2500,2025-06-13,2025-06-15,standard,14204.38,delivered
2422,2501,2025-09-04,2025-09-08,express,12033.23,delivered
2423,2502,2025-07-19,2025-07-22,standard,8537.94,delivered
2424,2503,2025-09-10,2025-09-16,standard,8409.01,delivered
2425,2504,2025-12-28,2026-01-06,standard,16406.69,delivered
2426,2505,2025-10-31,2025-11-01,express,27427.17,delivered
2427,2506,2025-04-30,2025-05-06,standard,8866.58,delivered
2428,2507,2025-07-19,2025-07-23,standard,12197.24,delivered
2429,2508,2025-07-21,2025-07-24,standard,7565.73,delivered
2430,2509,2025-03-11,2025-03-19,standard,11093.15,delivered
2431,2511,2025-11-21,2025-11-24,standard,10031.24,delivered
2432,2512,2025-08-07,2025-08-11,express,13352.67,delivered
2433,2513,2025-06-16,2025-06-24,standard,13428.63,delivered
2434,2514,2025-06-30,2025-07-06,standard,16632.11,delivered
2435,2515,2025-08-28,2025-09-02,express,20008.0,delivered
2436,2516,2025-11-08,2025-11-12,standard,13706.51,delivered
2437,2517,2025-07-17,2025-07-21,standard,11974.76,delivered
2438,2518,2025-11-03,2025-11-09,standard,15761.17,delivered
2439,2519,2025-03-14,2025-03-19,standard,13048.36,delivered
2440,2520,2025-03-15,2025-03-22,standard,2889.7,delivered
2441,2521,2025-11-10,2025-11-15,standard,13401.24,delivered
2442,2522,2025-12-30,2025-12-31,express,24868.95,delivered
2443,2523,2025-06-19,2025-06-24,standard,6006.03,delivered
2444,2524,2025-06-05,2025-06-06,express,12688.09,delivered
2445,2525,2025-01-14,2025-01-16,express,18706.82,delivered
2446,2526,2025-12-12,2025-12-18,standard,7671.39,delivered
2447,2528,2025-06-26,2025-06-28,standard,7740.82,delivered
2448,2529,2025-08-19,2025-08-24,standard,15250.29,delivered
2449,2530,2025-09-28,2025-10-05,standard,15877.49,delivered
2450,2531,2025-06-02,2025-06-06,standard,6571.52,delivered
2451,2532,2025-01-04,2025-01-06,standard,9357.51,delivered
2452,2533,2025-10-03,2025-10-06,standard,12146.64,delivered
2453,2534,2025-03-27,2025-03-31,standard,5902.23,delivered
2454,2535,2025-03-23,2025-03-25,standard,4790.13,delivered
2455,2536,2025-04-20,2025-04-23,standard,6760.53,delivered
2456,2537,2025-10-21,2025-10-25,standard,3468.15,delivered
2457,2538,2025-12-06,2025-12-10,standard,6412.63,delivered
2458,2540,2025-12-27,2026-01-03,standard,8612.96,delivered
2459,2541,2025-11-08,2025-11-16,standard,13715.64,delivered
2460,2542,2025-12-25,2025-12-26,express,8983.63,delivered
2461,2543,2025-03-15,2025-03-18,standard,14777.71,delivered
2462,2544,2025-05-26,2025-05-29,standard,12962.8,delivered
2463,2545,2025-05-08,2025-05-14,standard,15547.59,delivered
2464,2546,2025-11-01,2025-11-07,standard,11468.51,delivered
2465,2548,2025-02-16,2025-02-20,standard,6472.14,delivered
2466,2549,2025-05-22,2025-05-24,standard,13133.67,delivered
2467,2550,2025-09-19,2025-09-20,express,18021.01,delivered
2468,2551,2025-12-03,2025-12-06,express,11796.65,delivered
2469,2552,2025-08-21,2025-08-23,standard,5549.69,delivered
2470,2553,2025-12-21,2025-12-22,express,21161.63,delivered
2471,2554,2025-09-08,2025-09-10,standard,16488.15,delivered
2472,2555,2025-08-29,2025-09-04,standard,5822.65,delivered
2473,2556,2025-12-31,2026-01-09,standard,13379.61,delivered
2474,2557,2025-09-27,2025-09-29,express,22949.56,delivered
2475,2558,2025-12-27,2026-01-01,standard,5636.36,delivered
2476,2559,2025-09-15,2025-09-19,standard,7693.39,delivered
2477,2560,2025-10-21,2025-10-24,standard,16642.77,delivered
2478,2561,2025-05-29,2025-06-06,standard,13146.01,delivered
2479,2562,2025-09-27,2025-10-03,standard,2945.16,delivered
2480,2563,2025-05-19,2025-05-25,standard,9131.14,delivered
2481,2564,2025-11-27,2025-12-02,standard,11618.41,delivered
2482,2565,2025-06-28,2025-07-02,standard,7176.33,delivered
2483,2566,2025-12-28,2025-12-30,express,23910.92,delivered
2484,2567,2025-11-15,2025-11-23,standard,3340.47,delivered
2485,2568,2025-08-08,2025-08-11,standard,9079.88,delivered
2486,2569,2025-07-01,2025-07-06,standard,6191.67,delivered
2487,2570,2025-11-11,2025-11-12,express,7239.41,delivered
2488,2571,2025-02-24,2025-02-26,standard,11893.26,delivered
2489,2572,2025-12-28,2026-01-01,express,18257.05,delivered
2490,2573,2025-06-04,2025-06-07,express,13781.01,delivered
2491,2574,2025-04-04,2025-04-13,standard,6664.16,delivered
2492,2575,2025-05-02,2025-05-07,standard,7467.08,delivered
2493,2576,2025-02-17,2025-02-19,express,17731.76,delivered
2494,2577,2025-06-25,2025-06-29,standard,13456.78,delivered
2495,2578,2025-07-29,2025-08-06,standard,5409.41,delivered
2496,2580,2025-02-25,2025-03-04,standard,16000.39,delivered
2497,2581,2025-07-20,2025-07-27,standard,6863.3,delivered
2498,2582,2025-06-01,2025-06-09,standard,6209.04,delivered
2499,2583,2025-11-22,2025-11-30,standard,11578.3,delivered
2500,2584,2025-08-22,2025-08-27,standard,6992.6,delivered
2501,2585,2025-02-25,2025-03-01,express,14984.85,delivered
2502,2586,2025-12-20,2025-12-23,standard,10330.34,delivered
2503,2587,2025-11-13,2025-11-20,standard,11076.99,delivered
2504,2588,2025-08-18,2025-08-21,express,11206.32,delivered
2505,2589,2025-08-27,2025-09-02,standard,8346.58,delivered
2506,2591,2025-12-30,2026-01-02,standard,13392.35,delivered
2507,2592,2025-07-29,2025-08-05,standard,4987.24,delivered
2508,2593,2025-12-24,2025-12-27,express,22598.27,delivered
2509,2594,2026-01-01,2026-01-09,standard,3437.7,delivered
2510,2595,2025-08-05,2025-08-10,standard,12637.37,delivered
2511,2596,2026-01-01,2026-01-02,express,16187.11,delivered
2512,2597,2025-08-16,2025-08-24,standard,9034.69,delivered
2513,2598,2025-07-12,2025-07-16,express,8901.17,delivered
2514,2599,2025-08-05,2025-08-09,express,13725.81,delivered
2515,2600,2025-08-10,2025-08-13,standard,8642.98,delivered
2516,2601,2025-08-09,2025-08-12,standard,15416.01,delivered
2517,2602,2025-06-12,2025-06-18,standard,3672.5,delivered
2518,2603,2025-11-24,2025-12-03,standard,16108.45,delivered
2519,2604,2025-12-31,2026-01-04,express,24387.99,delivered
2520,2605,2025-08-30,2025-09-07,standard,7914.74,delivered
2521,2606,2025-01-22,2025-01-23,express,23558.43,delivered
2522,2607,2025-12-05,2025-12-13,standard,3337.25,delivered
2523,2608,2025-06-30,2025-07-04,express,16301.38,delivered
2524,2609,2025-01-05,2025-01-11,standard,3415.1,delivered
2525,2610,2025-07-09,2025-07-14,standard,12430.49,delivered
2526,2611,2025-02-24,2025-02-27,standard,12677.92,delivered
2527,2612,2025-07-15,2025-07-22,standard,7652.18,delivered
2528,2613,2025-11-14,2025-11-20,standard,9391.04,delivered
2529,2614,2025-08-08,2025-08-11,standard,10446.81,delivered
2530,2615,2025-07-17,2025-07-18,express,25251.37,delivered
2531,2616,2025-09-13,2025-09-18,express,14025.61,delivered
2532,2617,2025-07-13,2025-07-22,standard,11558.55,delivered
2533,2618,2025-12-30,2026-01-06,standard,9675.9,delivered
2534,2619,2025-09-25,2025-09-27,express,21715.71,delivered
2535,2621,2025-06-13,2025-06-20,standard,6285.33,delivered
2536,2622,2025-10-05,2025-10-11,standard,11892.14,delivered
2537,2623,2025-07-10,2025-07-12,standard,14954.43,delivered
2538,2624,2025-12-28,2025-12-30,express,12407.91,delivered
2539,2625,2025-07-01,2025-07-06,standard,10653.5,delivered
2540,2626,2025-11-22,2025-11-30,standard,5160.78,delivered
2541,2627,2025-03-08,2025-03-12,express,11808.16,delivered
2542,2628,2025-11-08,2025-11-13,standard,10879.32,delivered
2543,2629,2025-12-31,2026-01-06,standard,3851.68,delivered
2544,2630,2025-05-07,2025-05-12,standard,10663.96,delivered
2545,2631,2025-04-25,2025-04-27,standard,12186.21,delivered
2546,2632,2025-01-14,2025-01-20,standard,8715.61,delivered
2547,2633,2025-04-18,2025-04-24,standard,14050.73,delivered
2548,2634,2025-12-29,2025-12-30,express,27725.5,delivered
2549,2635,2025-12-13,2025-12-20,standard,10734.14,delivered
2550,2636,2025-10-04,2025-10-11,standard,4552.74,delivered
2551,2637,2025-06-19,2025-06-26,standard,15498.42,delivered
2552,2638,2025-11-01,2025-11-09,standard,7175.79,delivered
2553,2639,2025-06-28,2025-07-06,standard,14328.57,delivered
2554,2640,2025-08-09,2025-08-16,standard,13819.28,delivered
2555,2641,2025-12-31,2026-01-08,standard,7517.31,delivered
2556,2642,2025-10-29,2025-10-30,express,7318.19,delivered
2557,2643,2025-10-27,2025-10-30,express,19834.64,delivered
2558,2644,2025-07-14,2025-07-18,express,20203.72,delivered
2559,2645,2025-08-04,2025-08-11,standard,5761.28,delivered
2560,2646,2026-01-01,2026-01-03,standard,14931.77,delivered
2561,2647,2025-02-15,2025-02-20,standard,12034.82,delivered
2562,2648,2025-08-12,2025-08-15,standard,8345.71,delivered
2563,2650,2025-04-17,2025-04-21,express,19474.53,delivered
2564,2651,2025-10-31,2025-11-08,standard,9479.61,delivered
2565,2652,2025-07-31,2025-08-05,standard,5240.64,delivered
2566,2653,2026-01-01,2026-01-02,express,18002.2,delivered
2567,2654,2025-05-24,2025-05-27,express,25911.13,delivered
2568,2655,2025-08-02,2025-08-08,standard,14168.48,delivered
2569,2656,2025-12-29,2026-01-01,standard,6834.61,delivered
2570,2657,2025-05-02,2025-05-08,standard,4672.03,delivered
2571,2658,2025-10-24,2025-10-27,express,8752.83,delivered
2572,2659,2025-10-10,2025-10-13,standard,12144.74,delivered
2573,2660,2025-06-22,2025-06-29,standard,10070.28,delivered
2574,2661,2025-08-02,2025-08-06,standard,5949.11,delivered
2575,2662,2025-05-30,2025-06-02,standard,4807.48,delivered
2576,2663,2025-06-16,2025-06-22,standard,6320.8,delivered
2577,2664,2025-02-11,2025-02-17,standard,16398.77,delivered
2578,2665,2025-10-14,2025-10-22,standard,6751.91,delivered
2579,2666,2025-11-21,2025-11-24,standard,15178.62,delivered
2580,2667,2025-09-13,2025-09-17,express,9474.17,delivered
2581,2668,2025-10-21,2025-10-28,standard,14862.34,delivered
2582,2669,2025-09-08,2025-09-10,standard,5663.87,delivered
2583,2670,2025-04-28,2025-05-06,standard,6330.86,delivered
2584,2671,2025-06-25,2025-06-30,standard,6522.34,delivered
2585,2673,2025-04-14,2025-04-16,express,20944.73,delivered
2586,2674,2025-05-18,2025-05-20,standard,15972.11,delivered
2587,2675,2025-12-02,2025-12-09,standard,14973.72,delivered
2588,2676,2025-11-15,2025-11-24,standard,14663.95,delivered
2589,2677,2025-02-04,2025-02-06,standard,6973.4,delivered
2590,2678,2025-06-22,2025-06-26,standard,8278.78,delivered
2591,2679,2025-04-22,2025-04-25,standard,11447.47,delivered
2592,2681,2025-11-14,2025-11-17,standard,13355.33,delivered
2593,2682,2025-04-05,2025-04-11,standard,10390.25,delivered
2594,2683,2025-03-25,2025-03-29,standard,9392.16,delivered
2595,2684,2025-11-13,2025-11-19,standard,14410.07,delivered
2596,2685,2025-10-15,2025-10-19,standard,13475.15,delivered
2597,2686,2025-08-18,2025-08-20,standard,10274.21,delivered
2598,2687,2025-09-26,2025-10-02,standard,6489.12,delivered
2599,2688,2025-12-29,2026-01-06,standard,7775.41,delivered
2600,2689,2025-12-02,2025-12-06,standard,10228.09,delivered
2601,2690,2025-10-05,2025-10-07,standard,6425.34,delivered
2602,2691,2025-08-27,2025-09-02,standard,7439.5,delivered
2603,2692,2025-11-11,2025-11-15,standard,9309.31,delivered
2604,2693,2025-08-17,2025-08-21,express,17045.57,delivered
2605,2694,2025-08-07,2025-08-09,standard,5965.74,delivered
2606,2695,2025-12-03,2025-12-06,standard,9991.83,delivered
2607,2696,2025-03-23,2025-03-25,standard,13873.01,delivered
2608,2697,2025-10-28,2025-11-02,standard,7516.43,delivered
2609,2698,2025-11-11,2025-11-17,standard,11886.29,delivered
2610,2699,2025-07-07,2025-07-11,express,17363.39,delivered
2611,2700,2025-08-11,2025-08-19,standard,7254.33,delivered
2612,2701,2025-05-18,2025-05-24,standard,2993.68,delivered
2613,2702,2025-11-03,2025-11-12,standard,14960.82,delivered
2614,2703,2025-04-22,2025-05-01,standard,12402.12,delivered
2615,2704,2025-10-27,2025-10-30,express,15406.71,delivered
2616,2705,2025-07-31,2025-08-04,standard,6015.42,delivered
2617,2706,2025-06-20,2025-06-28,standard,5488.37,delivered
2618,2707,2025-11-18,2025-11-22,express,26128.62,delivered
2619,2708,2025-10-03,2025-10-07,standard,11724.91,delivered
2620,2709,2025-09-17,2025-09-24,standard,3574.53,delivered
2621,2710,2025-10-10,2025-10-13,express,10395.81,delivered
2622,2711,2025-12-20,2025-12-21,express,27842.55,delivered
2623,2712,2025-04-16,2025-04-20,standard,12713.13,delivered
2624,2713,2025-09-22,2025-09-25,standard,3322.13,delivered
2625,2714,2025-05-22,2025-05-25,standard,12828.95,delivered
2626,2715,2025-02-23,2025-02-24,express,9299.64,delivered
2627,2716,2025-10-21,2025-10-29,standard,7376.3,delivered
2628,2717,2025-11-03,2025-11-06,standard,9577.06,delivered
2629,2718,2025-11-05,2025-11-10,standard,10883.79,delivered
2630,2719,2025-12-25,2025-12-28,standard,2884.99,delivered
2631,2720,2025-10-08,2025-10-11,standard,13393.67,delivered
2632,2721,2025-10-28,2025-11-05,standard,13241.82,delivered
2633,2722,2025-12-05,2025-12-08,standard,10000.98,delivered
2634,2723,2025-09-14,2025-09-21,standard,6721.6,delivered
2635,2724,2025-06-04,2025-06-07,standard,6022.92,delivered
2636,2725,2025-10-01,2025-10-05,standard,11861.49,delivered
2637,2727,2025-10-19,2025-10-28,standard,15487.42,delivered
2638,2728,2025-12-27,2025-12-31,standard,13935.43,delivered
2639,2730,2025-11-02,2025-11-05,standard,12286.0,delivered
2640,2732,2025-10-24,2025-10-29,standard,10844.97,delivered
2641,2733,2025-12-24,2026-01-01,standard,2946.12,delivered
2642,2734,2025-09-30,2025-10-04,standard,6929.37,delivered
2643,2735,2025-10-22,2025-10-26,standard,8139.69,delivered
2644,2736,2025-04-21,2025-04-28,standard,12849.25,delivered
2645,2737,2025-08-15,2025-08-17,standard,10428.39,delivered
2646,2738,2025-09-05,2025-09-11,standard,3433.6,delivered
2647,2739,2025-04-16,2025-04-19,standard,9518.2,delivered
2648,2740,2025-09-03,2025-09-07,express,7290.49,delivered
2649,2741,2025-09-23,2025-09-25,standard,14276.9,delivered
2650,2743,2025-12-29,2025-12-31,standard,16566.52,delivered
2651,2744,2025-01-31,2025-02-02,standard,14762.83,delivered
2652,2745,2025-09-06,2025-09-13,standard,4987.75,delivered
2653,2746,2025-11-06,2025-11-14,standard,7100.79,delivered
2654,2747,2025-12-09,2025-12-11,standard,11496.97,delivered
2655,2748,2026-01-01,2026-01-04,standard,15297.42,delivered
2656,2749,2025-12-27,2025-12-31,express,7711.92,delivered
2657,2750,2025-10-03,2025-10-06,express,26611.68,delivered
2658,2751,2025-07-22,2025-07-28,standard,10512.98,delivered
2659,2752,2025-12-27,2025-12-30,standard,7345.64,delivered
2660,2753,2025-04-20,2025-04-24,standard,5971.7,delivered
2661,2754,2025-12-03,2025-12-11,standard,14369.47,delivered
2662,2755,2025-07-28,2025-08-03,standard,12026.83,delivered
2663,2756,2025-06-28,2025-07-05,standard,8219.1,delivered
2664,2758,2025-05-09,2025-05-16,standard,7327.29,delivered
2665,2759,2025-08-17,2025-08-25,standard,10013.47,delivered
2666,2760,2025-07-22,2025-07-29,standard,16512.16,delivered
2667,2761,2025-12-31,2026-01-04,standard,8306.19,delivered
2668,2762,2025-10-05,2025-10-08,express,16549.65,delivered
2669,2763,2025-10-13,2025-10-14,express,17055.33,delivered
2670,2764,2025-12-30,2026-01-03,standard,5739.06,delivered
2671,2765,2025-09-05,2025-09-12,standard,12164.44,delivered
2672,2766,2025-09-16,2025-09-20,standard,5589.1,delivered
2673,2767,2025-09-29,2025-10-02,express,26946.0,delivered
2674,2768,2025-05-22,2025-05-24,standard,8605.84,delivered
2675,2769,2025-12-26,2025-12-30,standard,5637.84,delivered
2676,2770,2025-11-08,2025-11-11,standard,12568.61,delivered
2677,2771,2025-09-21,2025-09-28,standard,12294.09,delivered
2678,2772,2025-09-17,2025-09-25,standard,3487.38,delivered
2679,2773,2025-03-28,2025-04-05,standard,5645.08,delivered
2680,2774,2025-10-14,2025-10-21,standard,6053.82,delivered
2681,2775,2025-12-26,2025-12-31,standard,15555.54,delivered
2682,2777,2025-10-24,2025-10-30,standard,5151.63,delivered
2683,2778,2025-05-26,2025-05-30,express,12904.22,delivered
2684,2779,2025-06-16,2025-06-19,express,21663.53,delivered
2685,2780,2025-08-18,2025-08-23,standard,13819.47,delivered
2686,2781,2025-10-22,2025-10-30,standard,15489.07,delivered
2687,2782,2025-08-02,2025-08-10,standard,11007.56,delivered
2688,2783,2025-08-15,2025-08-22,standard,16072.49,delivered
2689,2784,2025-08-03,2025-08-06,standard,12488.57,delivered
2690,2785,2025-08-09,2025-08-11,standard,5535.7,delivered
2691,2786,2025-11-30,2025-12-07,standard,6295.05,delivered
2692,2788,2025-11-05,2025-11-07,express,27895.34,delivered
2693,2789,2025-05-15,2025-05-23,standard,7724.05,delivered
2694,2790,2025-07-02,2025-07-04,standard,15782.78,delivered
2695,2791,2025-12-27,2025-12-29,express,12834.73,delivered
2696,2792,2025-12-28,2026-01-05,standard,3728.27,delivered
2697,2793,2025-09-02,2025-09-04,standard,3249.98,delivered
2698,2794,2025-11-03,2025-11-06,standard,9301.01,delivered
2699,2795,2025-11-11,2025-11-13,standard,14018.26,delivered
2700,2796,2025-03-03,2025-03-11,standard,10371.83,delivered
2701,2797,2025-06-02,2025-06-10,standard,4638.28,delivered
2702,2798,2025-12-28,2025-12-31,standard,6777.33,delivered
2703,2799,2025-10-17,2025-10-24,standard,8831.94,delivered
2704,2800,2025-06-22,2025-06-26,express,7132.26,delivered
2705,2801,2025-12-30,2026-01-07,standard,7761.46,delivered
2706,2802,2025-12-26,2026-01-01,standard,3848.72,delivered
2707,2803,2025-06-18,2025-06-20,express,22914.88,delivered
2708,2804,2025-06-26,2025-07-03,standard,13501.03,delivered
2709,2805,2025-09-26,2025-10-02,standard,7531.53,delivered
2710,2806,2025-08-29,2025-09-03,standard,14539.86,delivered
2711,2807,2025-12-28,2026-01-05,standard,12222.94,delivered
2712,2808,2025-03-05,2025-03-06,express,12417.98,delivered
2713,2809,2025-12-08,2025-12-10,standard,5230.67,delivered
2714,2810,2025-12-31,2026-01-07,standard,12699.37,delivered
2715,2811,2025-12-09,2025-12-14,standard,2960.48,delivered
2716,2812,2025-08-04,2025-08-06,standard,8860.08,delivered
2717,2813,2025-02-09,2025-02-12,standard,16426.09,delivered
2718,2814,2025-11-09,2025-11-12,standard,13226.95,delivered
2719,2815,2025-04-10,2025-04-17,standard,15362.33,delivered
2720,2816,2025-10-11,2025-10-14,standard,10394.64,delivered
2721,2817,2025-12-29,2026-01-03,standard,4497.89,delivered
2722,2818,2025-09-18,2025-09-20,standard,11053.54,delivered
2723,2819,2025-12-20,2025-12-27,standard,10135.03,delivered
2724,2820,2025-09-12,2025-09-15,standard,5524.71,delivered
2725,2821,2025-03-07,2025-03-12,standard,6017.97,delivered
2726,2822,2025-05-08,2025-05-12,standard,7690.73,delivered
2727,2823,2025-07-28,2025-08-01,standard,6415.23,delivered
2728,2824,2025-12-29,2026-01-01,standard,10776.99,delivered
2729,2825,2025-10-11,2025-10-13,standard,4687.23,delivered
2730,2826,2025-10-01,2025-10-07,standard,3814.32,delivered
2731,2827,2025-10-22,2025-10-26,express,13894.27,delivered
2732,2828,2025-08-28,2025-09-01,standard,12919.67,delivered
2733,2829,2025-12-31,2026-01-04,standard,5733.71,delivered
2734,2830,2025-09-14,2025-09-22,standard,16110.26,delivered
2735,2831,2025-12-27,2026-01-01,standard,8206.33,delivered
2736,2832,2025-10-03,2025-10-08,standard,14087.49,delivered
2737,2833,2025-02-08,2025-02-12,standard,6398.03,delivered
2738,2834,2025-01-02,2025-01-06,standard,3894.86,delivered
2739,2835,2025-08-14,2025-08-16,express,9160.22,delivered
2740,2836,2025-12-31,2026-01-08,standard,13581.81,delivered
2741,2837,2025-07-13,2025-07-17,standard,3105.48,delivered
2742,2839,2025-08-20,2025-08-25,standard,14973.32,delivered
2743,2840,2025-09-09,2025-09-17,standard,8877.08,delivered
2744,2841,2025-07-22,2025-07-29,standard,12496.85,delivered
2745,2842,2025-12-01,2025-12-04,standard,15654.3,delivered
2746,2843,2025-06-25,2025-06-28,express,13418.24,delivered
2747,2844,2025-01-05,2025-01-09,standard,10488.66,delivered
2748,2845,2025-01-06,2025-01-14,standard,10735.75,delivered
2749,2846,2025-11-22,2025-11-27,standard,13396.92,delivered
2750,2847,2025-11-15,2025-11-22,standard,13435.91,delivered
2751,2848,2025-07-30,2025-07-31,express,20992.24,delivered
2752,2849,2025-10-13,2025-10-15,standard,6383.55,delivered
2753,2850,2025-09-29,2025-10-06,standard,12881.75,delivered
2754,2851,2025-06-11,2025-06-13,express,11831.55,delivered
2755,2852,2025-07-07,2025-07-08,express,22770.67,delivered
2756,2853,2025-05-12,2025-05-18,standard,3140.21,delivered
2757,2854,2025-11-06,2025-11-14,standard,6063.5,delivered
2758,2855,2025-11-08,2025-11-15,standard,10190.66,delivered
2759,2856,2025-03-16,2025-03-22,standard,16747.91,delivered
2760,2857,2025-07-23,2025-07-30,standard,6648.75,delivered
2761,2858,2025-02-11,2025-02-14,standard,15761.1,delivered
2762,2859,2025-05-04,2025-05-07,standard,4912.05,delivered
2763,2860,2025-05-25,2025-05-27,standard,9874.04,delivered
2764,2861,2025-12-28,2026-01-03,standard,7089.65,delivered
2765,2862,2025-02-25,2025-03-04,standard,13874.29,delivered
2766,2863,2025-05-31,2025-06-02,standard,7748.36,delivered
2767,2864,2025-06-20,2025-06-27,standard,7214.92,delivered
2768,2865,2025-09-09,2025-09-10,express,12959.94,delivered
2769,2866,2025-09-21,2025-09-27,standard,5922.72,delivered
2770,2867,2025-02-26,2025-03-06,standard,8822.76,delivered
2771,2868,2025-01-28,2025-02-01,express,10037.6,delivered
2772,2869,2025-09-06,2025-09-08,standard,11939.14,delivered
2773,2870,2025-08-08,2025-08-14,standard,8755.22,delivered
2774,2871,2025-01-06,2025-01-12,standard,6164.67,delivered
2775,2872,2025-10-19,2025-10-22,standard,6542.71,delivered
2776,2873,2025-12-29,2025-12-31,express,18356.35,delivered
2777,2874,2025-06-28,2025-07-06,standard,9080.87,delivered
2778,2875,2025-07-22,2025-07-29,standard,13448.2,delivered
2779,2876,2025-11-21,2025-11-23,express,11138.21,delivered
2780,2877,2025-10-19,2025-10-27,standard,3912.82,delivered
2781,2878,2025-08-10,2025-08-18,standard,14814.73,delivered
2782,2879,2025-11-19,2025-11-24,standard,6586.27,delivered
2783,2880,2025-08-30,2025-09-06,standard,3881.59,delivered
2784,2881,2025-09-26,2025-10-02,standard,12413.13,delivered
2785,2882,2025-06-22,2025-06-25,standard,14470.62,delivered
2786,2883,2025-07-09,2025-07-12,standard,2838.56,delivered
2787,2884,2025-10-09,2025-10-13,standard,8370.61,delivered
2788,2885,2025-12-18,2025-12-23,standard,6945.11,delivered
2789,2886,2025-02-10,2025-02-13,standard,5632.55,delivered
2790,2887,2025-02-25,2025-03-01,standard,8461.63,delivered
2791,2888,2025-10-21,2025-10-24,standard,7038.78,delivered
2792,2889,2025-02-19,2025-02-21,express,9156.79,delivered
2793,2890,2025-11-13,2025-11-15,standard,6428.68,delivered
2794,2891,2025-09-27,2025-10-05,standard,16404.48,delivered
2795,2892,2025-09-28,2025-10-05,standard,7352.87,delivered
2796,2893,2025-11-12,2025-11-15,standard,8836.1,delivered
2797,2894,2025-11-18,2025-11-23,standard,12267.58,delivered
2798,2895,2025-12-29,2025-12-30,express,17762.76,delivered
2799,2896,2025-02-25,2025-03-04,standard,5793.76,delivered
2800,2897,2025-04-09,2025-04-12,standard,3599.05,delivered
2801,2898,2025-04-20,2025-04-25,standard,15499.7,delivered
2802,2899,2025-09-10,2025-09-15,standard,2871.0,delivered
2803,2900,2025-02-04,2025-02-09,standard,6418.32,delivered
2804,2901,2025-12-28,2026-01-03,standard,7903.89,delivered
2805,2902,2025-08-05,2025-08-07,standard,10660.82,delivered
2806,2903,2025-12-29,2026-01-02,express,24392.95,delivered
2807,2904,2025-11-01,2025-11-03,express,20704.23,delivered
2808,2905,2025-06-23,2025-06-29,standard,8430.33,delivered
2809,2906,2025-12-27,2026-01-01,standard,10317.77,delivered
2810,2907,2025-12-09,2025-12-11,express,7058.44,delivered
2811,2908,2025-10-08,2025-10-12,express,20866.22,delivered
2812,2909,2025-03-23,2025-03-28,standard,10636.21,delivered
2813,2910,2025-10-30,2025-11-03,standard,13115.34,delivered
2814,2911,2025-08-25,2025-08-29,standard,16733.49,delivered
2815,2912,2025-07-18,2025-07-25,standard,14319.36,delivered
2816,2913,2025-04-25,2025-04-28,express,13012.92,delivered
2817,2914,2025-09-14,2025-09-19,standard,11174.76,delivered
2818,2915,2025-04-27,2025-05-02,standard,16259.86,delivered
