order_item_id,order_id,product_id,quantity,unit_price,discount_pct,replacement_cost
4313,2338,31,2,397979.81,0.0084,280135.32
4314,2339,45,1,133481.62,0.017,104733.28
4315,2340,2,1,421197.85,0.0572,277458.37
4316,2341,44,1,87468.17,0.0526,65817.69
4317,2341,35,2,114398.27,0.0195,87829.39
4318,2341,2,3,421197.85,0.0359,277458.37
4319,2342,19,1,1462370.09,0.03,1277061.03
4320,2342,11,1,645358.6,0.0233,581151.04
4321,2342,21,1,1282417.14,0.0568,1014060.57
4322,2343,13,1,827410.55,0.0004,652020.78
4323,2343,20,3,621947.81,0.0219,508473.83
4324,2344,23,2,333015.22,0.0567,253403.97
4325,2345,29,1,110419.1,0.0235,90149.63
4326,2345,2,2,421197.85,0.0544,277458.37
4327,2346,18,1,1063067.98,0.0494,811125.08
4328,2346,21,1,1282417.14,0.0171,1014060.57
4329,2346,28,1,350006.59,0.0585,261179.39
4330,2346,1,1,327751.93,0.0185,264766.82
4331,2347,50,1,51767.56,0.0135,45452.34
4332,2347,23,2,333015.22,0.0447,253403.97
4333,2347,34,1,31942.57,0.0568,24388.64
4334,2347,46,1,122366.61,0.0548,87743.33
4335,2348,27,1,189481.85,0.0484,164964.31
4336,2348,14,1,430402.12,0.0079,277708.56
4337,2348,29,3,110419.1,0.0057,90149.63
4338,2349,29,1,110419.1,0.0062,90149.63
4339,2350,28,3,350006.59,0.0289,261179.39
4340,2350,49,1,117158.57,0.0323,71640.42
4341,2350,34,1,31942.57,0.0179,24388.64
4342,2351,1,1,327751.93,0.0367,264766.82
4343,2352,34,2,31942.57,0.0434,24388.64
4344,2352,47,1,90415.22,0.0533,80954.3
4345,2352,46,3,122366.61,0.0559,87743.33
4346,2352,21,1,1282417.14,0.0363,1014060.57
4347,2353,19,1,1462370.09,0.0595,1277061.03
4348,2353,12,1,992208.04,0.013,656405.29
4349,2354,46,1,122366.61,0.0554,87743.33
4350,2354,29,1,110419.1,0.0246,90149.63
4351,2355,21,1,1282417.14,0.0454,1014060.57
4352,2355,20,2,621947.81,0.0284,508473.83
4353,2356,21,1,1282417.14,0.0417,1014060.57
4354,2356,46,3,122366.61,0.04,87743.33
4355,2356,28,1,350006.59,0.0015,261179.39
4356,2356,36,2,101710.13,0.0579,91733.94
4357,2357,34,1,31942.57,0.0312,24388.64
4358,2357,35,2,114398.27,0.0,87829.39
4359,2358,36,3,101710.13,0.0325,91733.94
4360,2358,2,1,421197.85,0.0403,277458.37
4361,2358,1,1,327751.93,0.0305,264766.82
4362,2359,1,1,327751.93,0.0191,264766.82
4363,2360,35,2,114398.27,0.0599,87829.39
4364,2360,47,1,90415.22,0.0037,80954.3
4365,2360,21,1,1282417.14,0.005,1014060.57
4366,2361,46,1,122366.61,0.0355,87743.33
4367,2362,44,1,87468.17,0.0318,65817.69
4368,2363,48,3,228348.75,0.0097,165355.08
4369,2364,28,1,350006.59,0.007,261179.39
4370,2365,11,1,645358.6,0.0434,581151.04
4371,2365,45,1,133481.62,0.0382,104733.28
4372,2365,46,3,122366.61,0.0507,87743.33
4373,2366,41,2,144774.83,0.0271,100418.55
4374,2367,46,2,122366.61,0.057,87743.33
4375,2368,25,2,1388769.02,0.0122,1105069.8
4376,2369,40,3,130413.02,0.0327,103453.46
4377,2370,21,1,1282417.14,0.0474,1014060.57
4378,2371,21,1,1282417.14,0.0267,1014060.57
4379,2371,12,3,992208.04,0.0395,656405.29
4380,2372,5,2,208549.68,0.0054,129468.4
4381,2372,1,1,327751.93,0.0226,264766.82
4382,2373,34,1,31942.57,0.0469,24388.64
4383,2374,46,1,122366.61,0.0171,87743.33
4384,2375,25,1,1388769.02,0.046,1105069.8
4385,2376,28,1,350006.59,0.0432,261179.39
4386,2377,1,2,327751.93,0.0138,264766.82
4387,2377,28,2,350006.59,0.0288,261179.39
4388,2378,23,1,333015.22,0.0123,253403.97
4389,2378,34,2,31942.57,0.0134,24388.64
4390,2379,41,1,144774.83,0.0329,100418.55
4391,2380,31,2,397979.81,0.03,280135.32
4392,2380,37,1,142796.63,0.0554,117419.17
4393,2381,34,2,31942.57,0.016,24388.64
4394,2381,5,3,208549.68,0.0015,129468.4
4395,2382,25,1,1388769.02,0.0362,1105069.8
4396,2382,5,1,208549.68,0.0431,129468.4
4397,2383,29,1,110419.1,0.0499,90149.63
4398,2384,46,1,122366.61,0.0298,87743.33
4399,2385,29,1,110419.1,0.0042,90149.63
4400,2385,20,1,621947.81,0.015,508473.83
4401,2385,23,1,333015.22,0.0498,253403.97
4402,2385,47,1,90415.22,0.0432,80954.3
4403,2386,21,3,1282417.14,0.0584,1014060.57
4404,2386,35,1,114398.27,0.0351,87829.39
4405,2387,1,1,327751.93,0.0136,264766.82
4406,2387,9,4,200226.86,0.026,135481.27
4407,2388,24,2,1178598.05,0.036,779567.24
4408,2389,41,1,144774.83,0.0175,100418.55
4409,2390,14,3,430402.12,0.0187,277708.56
4410,2390,35,2,114398.27,0.0265,87829.39
4411,2390,9,2,200226.86,0.0201,135481.27
4412,2391,34,1,31942.57,0.0037,24388.64
4413,2391,29,1,110419.1,0.0174,90149.63
4414,2392,21,4,1282417.14,0.0497,1014060.57
4415,2392,11,1,645358.6,0.0265,581151.04
4416,2392,45,1,133481.62,0.0232,104733.28
4417,2392,29,1,110419.1,0.0321,90149.63
4418,2393,20,2,621947.81,0.0415,508473.83
4419,2394,27,2,189481.85,0.014,164964.31
4420,2395,1,1,327751.93,0.0478,264766.82
4421,2396,29,1,110419.1,0.012,90149.63
4422,2397,24,1,1178598.05,0.0387,779567.24
4423,2398,11,2,645358.6,0.0132,581151.04
4424,2398,29,1,110419.1,0.0408,90149.63
4425,2399,36,1,101710.13,0.0183,91733.94
4426,2400,46,2,122366.61,0.0111,87743.33
4427,2400,40,1,130413.02,0.0425,103453.46
4428,2401,31,1,397979.81,0.0407,280135.32
4429,2402,45,1,133481.62,0.04,104733.28
4430,2402,23,1,333015.22,0.0452,253403.97
4431,2403,34,1,31942.57,0.0326,24388.64
4432,2404,1,1,327751.93,0.0448,264766.82
4433,2404,2,1,421197.85,0.0426,277458.37
4434,2405,34,2,31942.57,0.0277,24388.64
4435,2406,19,1,1462370.09,0.0015,1277061.03
4436,2407,37,1,142796.63,0.0592,117419.17
4437,2407,35,3,114398.27,0.0495,87829.39
4438,2408,1,2,327751.93,0.016,264766.82
4439,2408,27,1,189481.85,0.0236,164964.31
4440,2409,34,1,31942.57,0.0335,24388.64
4441,2410,41,2,144774.83,0.0553,100418.55
4442,2411,41,1,144774.83,0.0443,100418.55
4443,2412,25,3,1388769.02,0.0533,1105069.8
4444,2413,46,1,122366.61,0.0586,87743.33
4445,2414,25,1,1388769.02,0.003,1105069.8
4446,2414,1,2,327751.93,0.0176,264766.82
4447,2414,35,3,114398.27,0.0477,87829.39
4448,2414,21,2,1282417.14,0.0171,1014060.57
4449,2415,9,1,200226.86,0.0023,135481.27
4450,2415,21,1,1282417.14,0.0293,1014060.57
4451,2416,46,3,122366.61,0.0213,87743.33
4452,2416,47,1,90415.22,0.0282,80954.3
4453,2416,21,1,1282417.14,0.0446,1014060.57
4454,2417,26,3,138374.87,0.039,91824.08
4455,2417,35,1,114398.27,0.0099,87829.39
4456,2418,25,1,1388769.02,0.0244,1105069.8
4457,2419,26,4,138374.87,0.0087,91824.08
4458,2420,21,1,1282417.14,0.0244,1014060.57
4459,2420,34,1,31942.57,0.0229,24388.64
4460,2421,34,2,31942.57,0.035,24388.64
4461,2421,21,2,1282417.14,0.0507,1014060.57
4462,2422,1,2,327751.93,0.0047,264766.82
4463,2422,44,4,87468.17,0.0568,65817.69
4464,2422,35,2,114398.27,0.031,87829.39
4465,2423,21,2,1282417.14,0.0527,1014060.57
4466,2424,25,2,1388769.02,0.0116,1105069.8
4467,2424,47,1,90415.22,0.0434,80954.3
4468,2425,35,2,114398.27,0.046,87829.39
4469,2426,34,1,31942.57,0.0491,24388.64
4470,2427,36,1,101710.13,0.0424,91733.94
4471,2428,47,3,90415.22,0.0318,80954.3
4472,2428,21,1,1282417.14,0.0509,1014060.57
4473,2428,25,1,1388769.02,0.0347,1105069.8
4474,2429,46,1,122366.61,0.0288,87743.33
4475,2430,2,1,421197.85,0.0596,277458.37
4476,2431,14,1,430402.12,0.0212,277708.56
4477,2432,21,3,1282417.14,0.0473,1014060.57
4478,2432,35,2,114398.27,0.0515,87829.39
4479,2433,36,1,101710.13,0.0275,91733.94
4480,2433,27,1,189481.85,0.0229,164964.31
4481,2433,21,2,1282417.14,0.0241,1014060.57
4482,2434,36,1,101710.13,0.0187,91733.94
4483,2434,1,1,327751.93,0.0482,264766.82
4484,2435,35,4,114398.27,0.05,87829.39
4485,2435,14,1,430402.12,0.0145,277708.56
4486,2436,46,2,122366.61,0.0279,87743.33
4487,2436,28,1,350006.59,0.0334,261179.39
4488,2437,36,3,101710.13,0.0377,91733.94
4489,2438,5,1,208549.68,0.043,129468.4
4490,2439,21,1,1282417.14,0.0369,1014060.57
4491,2439,40,2,130413.02,0.0216,103453.46
4492,2440,34,1,31942.57,0.0012,24388.64
4493,2440,45,1,133481.62,0.0078,104733.28
4494,2440,46,1,122366.61,0.0365,87743.33
4495,2440,25,1,1388769.02,0.0522,1105069.8
4496,2441,41,1,144774.83,0.0187,100418.55
4497,2441,21,1,1282417.14,0.0149,1014060.57
4498,2442,20,1,621947.81,0.0215,508473.83
4499,2443,45,1,133481.62,0.0516,104733.28
4500,2444,1,1,327751.93,0.0108,264766.82
4501,2445,5,2,208549.68,0.0075,129468.4
4502,2446,2,1,421197.85,0.0008,277458.37
4503,2447,29,1,110419.1,0.0192,90149.63
4504,2448,35,4,114398.27,0.031,87829.39
4505,2449,1,2,327751.93,0.0479,264766.82
4506,2449,11,2,645358.6,0.0457,581151.04
4507,2450,23,1,333015.22,0.0494,253403.97
4508,2451,21,1,1282417.14,0.0326,1014060.57
4509,2451,5,2,208549.68,0.005,129468.4
4510,2451,13,3,827410.55,0.0312,652020.78
4511,2452,44,1,87468.17,0.0159,65817.69
4512,2452,34,1,31942.57,0.0158,24388.64
4513,2453,23,2,333015.22,0.032,253403.97
4514,2453,21,1,1282417.14,0.0027,1014060.57
4515,2454,2,1,421197.85,0.0591,277458.37
4516,2454,25,2,1388769.02,0.0485,1105069.8
4517,2455,21,2,1282417.14,0.0117,1014060.57
4518,2456,45,1,133481.62,0.0343,104733.28
4519,2456,35,1,114398.27,0.0274,87829.39
4520,2457,27,1,189481.85,0.0395,164964.31
4521,2458,11,2,645358.6,0.0281,581151.04
4522,2458,36,1,101710.13,0.0027,91733.94
4523,2458,47,1,90415.22,0.0585,80954.3
4524,2458,2,1,421197.85,0.0506,277458.37
4525,2459,36,2,101710.13,0.0569,91733.94
4526,2459,5,1,208549.68,0.0273,129468.4
4527,2460,34,1,31942.57,0.0148,24388.64
4528,2460,11,1,645358.6,0.0452,581151.04
4529,2460,31,1,397979.81,0.0549,280135.32
4530,2461,21,2,1282417.14,0.0363,1014060.57
4531,2462,29,1,110419.1,0.0511,90149.63
4532,2462,31,2,397979.81,0.0469,280135.32
4533,2463,35,1,114398.27,0.0017,87829.39
4534,2464,40,2,130413.02,0.0296,103453.46
4535,2465,2,1,421197.85,0.022,277458.37
4536,2465,41,3,144774.83,0.0561,100418.55
4537,2465,13,3,827410.55,0.0491,652020.78
4538,2466,37,3,142796.63,0.0429,117419.17
4539,2466,6,4,472315.06,0.0015,277659.37
4540,2467,29,1,110419.1,0.0067,90149.63
4541,2467,27,1,189481.85,0.0511,164964.31
4542,2467,47,1,90415.22,0.059,80954.3
4543,2468,34,1,31942.57,0.0199,24388.64
4544,2469,2,2,421197.85,0.0397,277458.37
4545,2469,40,1,130413.02,0.0053,103453.46
4546,2470,19,3,1462370.09,0.0188,1277061.03
4547,2471,21,1,1282417.14,0.051,1014060.57
4548,2472,21,1,1282417.14,0.0411,1014060.57
4549,2473,36,2,101710.13,0.0157,91733.94
4550,2473,47,1,90415.22,0.0585,80954.3
4551,2473,9,1,200226.86,0.0224,135481.27
4552,2473,1,1,327751.93,0.058,264766.82
4553,2474,36,2,101710.13,0.0139,91733.94
4554,2474,18,1,1063067.98,0.0214,811125.08
4555,2475,34,3,31942.57,0.023,24388.64
4556,2476,45,3,133481.62,0.0118,104733.28
4557,2477,11,2,645358.6,0.0552,581151.04
4558,2477,21,2,1282417.14,0.0423,1014060.57
4559,2478,46,1,122366.61,0.0567,87743.33
4560,2479,34,2,31942.57,0.0151,24388.64
4561,2480,44,1,87468.17,0.0036,65817.69
4562,2481,35,3,114398.27,0.0313,87829.39
4563,2481,23,2,333015.22,0.0334,253403.97
4564,2481,46,2,122366.61,0.0507,87743.33
4565,2481,45,1,133481.62,0.0276,104733.28
4566,2482,47,4,90415.22,0.041,80954.3
4567,2482,28,3,350006.59,0.0508,261179.39
4568,2483,29,3,110419.1,0.0226,90149.63
4569,2483,21,1,1282417.14,0.0469,1014060.57
4570,2484,21,1,1282417.14,0.0365,1014060.57
4571,2485,49,3,117158.57,0.0575,71640.42
4572,2486,48,1,228348.75,0.0435,165355.08
4573,2486,34,1,31942.57,0.0114,24388.64
4574,2487,47,2,90415.22,0.0147,80954.3
4575,2487,25,2,1388769.02,0.0368,1105069.8
4576,2488,44,2,87468.17,0.014,65817.69
4577,2489,34,2,31942.57,0.0558,24388.64
4578,2490,41,3,144774.83,0.0143,100418.55
4579,2491,41,1,144774.83,0.0145,100418.55
4580,2492,34,3,31942.57,0.0145,24388.64
4581,2493,44,2,87468.17,0.0181,65817.69
4582,2494,27,1,189481.85,0.0118,164964.31
4583,2494,46,2,122366.61,0.0016,87743.33
4584,2495,19,1,1462370.09,0.0275,1277061.03
4585,2496,11,1,645358.6,0.0357,581151.04
4586,2496,35,1,114398.27,0.0224,87829.39
4587,2497,44,4,87468.17,0.0349,65817.69
4588,2497,46,1,122366.61,0.0295,87743.33
4589,2497,21,1,1282417.14,0.029,1014060.57
4590,2497,2,1,421197.85,0.0422,277458.37
4591,2498,28,4,350006.59,0.0117,261179.39
4592,2499,41,3,144774.83,0.0149,100418.55
4593,2499,45,3,133481.62,0.0233,104733.28
4594,2500,44,4,87468.17,0.0113,65817.69
4595,2500,29,2,110419.1,0.0116,90149.63
4596,2500,13,1,827410.55,0.005,652020.78
4597,2500,47,1,90415.22,0.0379,80954.3
4598,2501,34,2,31942.57,0.0199,24388.64
4599,2502,25,1,1388769.02,0.0038,1105069.8
4600,2502,31,2,397979.81,0.0533,280135.32
4601,2502,36,2,101710.13,0.0294,91733.94
4602,2502,19,1,1462370.09,0.0008,1277061.03
4603,2503,5,1,208549.68,0.0207,129468.4
4604,2503,44,1,87468.17,0.0437,65817.69
4605,2504,47,1,90415.22,0.0351,80954.3
4606,2504,35,1,114398.27,0.0073,87829.39
4607,2505,11,2,645358.6,0.0461,581151.04
4608,2505,36,1,101710.13,0.0549,91733.94
4609,2505,5,1,208549.68,0.0522,129468.4
4610,2506,21,1,1282417.14,0.0172,1014060.57
4611,2507,1,1,327751.93,0.057,264766.82
4612,2508,28,2,350006.59,0.0535,261179.39
4613,2509,19,1,1462370.09,0.0595,1277061.03
4614,2509,2,1,421197.85,0.0314,277458.37
4615,2510,23,1,333015.22,0.0421,253403.97
4616,2510,36,1,101710.13,0.0102,91733.94
4617,2510,11,1,645358.6,0.058,581151.04
4618,2511,34,1,31942.57,0.007,24388.64
4619,2511,45,1,133481.62,0.0355,104733.28
4620,2511,46,3,122366.61,0.058,87743.33
4621,2512,28,1,350006.59,0.0085,261179.39
4622,2512,34,1,31942.57,0.0358,24388.64
4623,2512,41,1,144774.83,0.0508,100418.55
4624,2513,34,1,31942.57,0.0254,24388.64
4625,2514,29,2,110419.1,0.002,90149.63
4626,2514,1,3,327751.93,0.0283,264766.82
4627,2514,20,1,621947.81,0.0208,508473.83
4628,2514,21,1,1282417.14,0.0318,1014060.57
4629,2515,27,1,189481.85,0.0086,164964.31
4630,2515,47,1,90415.22,0.0505,80954.3
4631,2516,20,1,621947.81,0.011,508473.83
4632,2516,34,1,31942.57,0.0187,24388.64
4633,2517,49,1,117158.57,0.0493,71640.42
4634,2518,35,2,114398.27,0.0423,87829.39
4635,2519,11,2,645358.6,0.0091,581151.04
4636,2520,45,1,133481.62,0.0236,104733.28
4637,2520,21,1,1282417.14,0.003,1014060.57
4638,2521,1,1,327751.93,0.0277,264766.82
4639,2522,28,1,350006.59,0.0208,261179.39
4640,2522,21,1,1282417.14,0.0177,1014060.57
4641,2522,46,2,122366.61,0.0154,87743.33
4642,2523,14,1,430402.12,0.0052,277708.56
4643,2523,41,2,144774.83,0.0342,100418.55
4644,2523,1,1,327751.93,0.0007,264766.82
4645,2524,47,1,90415.22,0.012,80954.3
4646,2525,1,2,327751.93,0.0514,264766.82
4647,2525,44,2,87468.17,0.0413,65817.69
4648,2526,2,4,421197.85,0.0157,277458.37
4649,2526,46,1,122366.61,0.0076,87743.33
4650,2527,46,1,122366.61,0.0162,87743.33
4651,2527,34,1,31942.57,0.0575,24388.64
4652,2528,1,2,327751.93,0.0234,264766.82
4653,2528,34,3,31942.57,0.0525,24388.64
4654,2528,29,3,110419.1,0.0384,90149.63
4655,2528,35,1,114398.27,0.0055,87829.39
4656,2529,47,1,90415.22,0.0178,80954.3
4657,2529,49,1,117158.57,0.0013,71640.42
4658,2529,31,3,397979.81,0.0172,280135.32
4659,2530,2,4,421197.85,0.0187,277458.37
4660,2531,5,1,208549.68,0.0398,129468.4
4661,2531,35,1,114398.27,0.0302,87829.39
4662,2531,49,1,117158.57,0.0571,71640.42
4663,2532,22,1,1016419.6,0.0536,598250.45
4664,2533,5,2,208549.68,0.0391,129468.4
4665,2533,25,1,1388769.02,0.0011,1105069.8
4666,2534,21,1,1282417.14,0.0228,1014060.57
4667,2534,48,2,228348.75,0.0142,165355.08
4668,2534,34,2,31942.57,0.0275,24388.64
4669,2534,2,3,421197.85,0.0167,277458.37
4670,2535,21,2,1282417.14,0.0196,1014060.57
4671,2536,1,2,327751.93,0.0381,264766.82
4672,2537,36,1,101710.13,0.0459,91733.94
4673,2538,36,3,101710.13,0.009,91733.94
4674,2539,2,1,421197.85,0.0112,277458.37
4675,2539,25,1,1388769.02,0.0133,1105069.8
4676,2539,46,1,122366.61,0.0143,87743.33
4677,2540,46,1,122366.61,0.0584,87743.33
4678,2540,34,1,31942.57,0.0395,24388.64
4679,2540,29,3,110419.1,0.056,90149.63
4680,2541,49,2,117158.57,0.0064,71640.42
4681,2542,41,2,144774.83,0.0208,100418.55
4682,2543,45,1,133481.62,0.004,104733.28
4683,2544,1,3,327751.93,0.0007,264766.82
4684,2545,13,2,827410.55,0.0341,652020.78
4685,2545,1,2,327751.93,0.0391,264766.82
4686,2546,46,1,122366.61,0.0565,87743.33
4687,2546,40,4,130413.02,0.0391,103453.46
4688,2547,11,1,645358.6,0.0298,581151.04
4689,2548,45,2,133481.62,0.0309,104733.28
4690,2548,11,2,645358.6,0.0014,581151.04
4691,2548,34,2,31942.57,0.0127,24388.64
4692,2549,34,1,31942.57,0.0069,24388.64
4693,2549,1,1,327751.93,0.0546,264766.82
4694,2550,40,1,130413.02,0.0473,103453.46
4695,2550,21,2,1282417.14,0.0372,1014060.57
4696,2551,46,1,122366.61,0.0155,87743.33
4697,2551,45,1,133481.62,0.0397,104733.28
4698,2552,45,1,133481.62,0.0212,104733.28
4699,2553,11,4,645358.6,0.056,581151.04
4700,2554,25,2,1388769.02,0.0293,1105069.8
4701,2555,41,1,144774.83,0.0079,100418.55
4702,2555,25,3,1388769.02,0.0539,1105069.8
4703,2555,23,1,333015.22,0.0522,253403.97
4704,2556,14,1,430402.12,0.0197,277708.56
4705,2556,31,1,397979.81,0.0464,280135.32
4706,2557,40,1,130413.02,0.0394,103453.46
4707,2557,34,2,31942.57,0.0135,24388.64
4708,2557,36,1,101710.13,0.0247,91733.94
4709,2557,29,1,110419.1,0.051,90149.63
4710,2558,45,1,133481.62,0.0451,104733.28
4711,2559,36,1,101710.13,0.0087,91733.94
4712,2560,34,2,31942.57,0.0142,24388.64
4713,2560,28,2,350006.59,0.0201,261179.39
4714,2561,29,1,110419.1,0.0526,90149.63
4715,2562,1,1,327751.93,0.0392,264766.82
4716,2563,34,1,31942.57,0.0199,24388.64
4717,2564,19,4,1462370.09,0.0024,1277061.03
4718,2564,46,1,122366.61,0.0063,87743.33
4719,2564,29,2,110419.1,0.0005,90149.63
4720,2565,44,2,87468.17,0.0045,65817.69
4721,2566,36,4,101710.13,0.0591,91733.94
4722,2567,11,1,645358.6,0.0335,581151.04
4723,2568,45,3,133481.62,0.0452,104733.28
4724,2568,49,2,117158.57,0.0162,71640.42
4725,2569,1,1,327751.93,0.0179,264766.82
4726,2570,21,1,1282417.14,0.0108,1014060.57
4727,2571,31,1,397979.81,0.0153,280135.32
4728,2572,28,1,350006.59,0.0185,261179.39
4729,2572,35,3,114398.27,0.0332,87829.39
4730,2573,34,3,31942.57,0.0098,24388.64
4731,2573,36,1,101710.13,0.026,91733.94
4732,2573,1,1,327751.93,0.0005,264766.82
4733,2574,27,1,189481.85,0.0597,164964.31
4734,2574,36,2,101710.13,0.0348,91733.94
4735,2574,21,1,1282417.14,0.0309,1014060.57
4736,2575,29,1,110419.1,0.0498,90149.63
4737,2576,1,1,327751.93,0.0506,264766.82
4738,2577,14,1,430402.12,0.0347,277708.56
4739,2578,28,2,350006.59,0.0566,261179.39
4740,2579,28,1,350006.59,0.0301,261179.39
4741,2579,41,2,144774.83,0.0401,100418.55
4742,2580,31,1,397979.81,0.057,280135.32
4743,2581,45,2,133481.62,0.0497,104733.28
4744,2582,44,2,87468.17,0.0065,65817.69
4745,2583,21,1,1282417.14,0.0263,1014060.57
4746,2583,1,1,327751.93,0.0474,264766.82
4747,2583,46,1,122366.61,0.0264,87743.33
4748,2583,25,1,1388769.02,0.0187,1105069.8
4749,2584,25,1,1388769.02,0.0449,1105069.8
4750,2584,13,2,827410.55,0.0541,652020.78
4751,2584,37,2,142796.63,0.02,117419.17
4752,2585,18,4,1063067.98,0.0529,811125.08
4753,2586,13,3,827410.55,0.0494,652020.78
4754,2586,31,3,397979.81,0.041,280135.32
4755,2587,45,3,133481.62,0.0055,104733.28
4756,2587,21,4,1282417.14,0.02,1014060.57
4757,2587,41,1,144774.83,0.0475,100418.55
4758,2588,29,3,110419.1,0.024,90149.63
4759,2588,28,1,350006.59,0.0019,261179.39
4760,2589,25,2,1388769.02,0.0181,1105069.8
4761,2589,11,1,645358.6,0.0132,581151.04
4762,2590,21,1,1282417.14,0.0423,1014060.57
4763,2590,45,1,133481.62,0.0025,104733.28
4764,2590,2,3,421197.85,0.0293,277458.37
4765,2591,47,2,90415.22,0.0393,80954.3
4766,2591,5,2,208549.68,0.0457,129468.4
4767,2592,25,1,1388769.02,0.0146,1105069.8
4768,2592,34,3,31942.57,0.0582,24388.64
4769,2593,46,1,122366.61,0.0134,87743.33
4770,2594,9,1,200226.86,0.0468,135481.27
4771,2594,35,3,114398.27,0.0578,87829.39
4772,2595,21,4,1282417.14,0.0444,1014060.57
4773,2596,36,1,101710.13,0.042,91733.94
4774,2597,46,1,122366.61,0.0077,87743.33
4775,2597,2,1,421197.85,0.0581,277458.37
4776,2597,1,4,327751.93,0.0137,264766.82
4777,2597,45,1,133481.62,0.0545,104733.28
4778,2598,49,4,117158.57,0.0536,71640.42
4779,2598,34,1,31942.57,0.0456,24388.64
4780,2599,49,2,117158.57,0.0361,71640.42
4781,2600,46,4,122366.61,0.003,87743.33
4782,2600,1,1,327751.93,0.0291,264766.82
4783,2600,28,3,350006.59,0.0489,261179.39
4784,2600,34,4,31942.57,0.0371,24388.64
4785,2601,29,1,110419.1,0.0134,90149.63
4786,2602,34,3,31942.57,0.0193,24388.64
4787,2602,28,3,350006.59,0.0237,261179.39
4788,2603,1,1,327751.93,0.0265,264766.82
4789,2604,20,1,621947.81,0.0166,508473.83
4790,2604,49,2,117158.57,0.0599,71640.42
4791,2604,25,2,1388769.02,0.015,1105069.8
4792,2605,25,1,1388769.02,0.0046,1105069.8
4793,2606,2,1,421197.85,0.0291,277458.37
4794,2606,45,2,133481.62,0.051,104733.28
4795,2606,11,1,645358.6,0.0263,581151.04
4796,2607,36,1,101710.13,0.0182,91733.94
4797,2608,1,1,327751.93,0.0245,264766.82
4798,2608,35,1,114398.27,0.058,87829.39
4799,2609,34,3,31942.57,0.0117,24388.64
4800,2609,5,2,208549.68,0.0249,129468.4
4801,2610,49,2,117158.57,0.0457,71640.42
4802,2611,29,2,110419.1,0.0087,90149.63
4803,2611,45,1,133481.62,0.0271,104733.28
4804,2611,5,1,208549.68,0.0473,129468.4
4805,2611,21,1,1282417.14,0.0567,1014060.57
4806,2612,21,1,1282417.14,0.0043,1014060.57
4807,2612,36,1,101710.13,0.051,91733.94
4808,2613,45,1,133481.62,0.0486,104733.28
4809,2613,29,2,110419.1,0.0575,90149.63
4810,2613,1,1,327751.93,0.0327,264766.82
4811,2613,18,1,1063067.98,0.0325,811125.08
4812,2614,1,1,327751.93,0.0375,264766.82
4813,2615,41,2,144774.83,0.0424,100418.55
4814,2616,23,1,333015.22,0.0037,253403.97
4815,2616,5,1,208549.68,0.0083,129468.4
4816,2616,25,2,1388769.02,0.0028,1105069.8
4817,2617,2,1,421197.85,0.0002,277458.37
4818,2618,49,4,117158.57,0.0333,71640.42
4819,2618,23,1,333015.22,0.0547,253403.97
4820,2618,47,3,90415.22,0.0513,80954.3
4821,2618,37,1,142796.63,0.0045,117419.17
4822,2619,34,3,31942.57,0.0525,24388.64
4823,2620,29,1,110419.1,0.0386,90149.63
4824,2621,34,2,31942.57,0.0369,24388.64
4825,2621,1,1,327751.93,0.0158,264766.82
4826,2621,47,2,90415.22,0.0482,80954.3
4827,2622,26,1,138374.87,0.0408,91824.08
4828,2623,21,1,1282417.14,0.0369,1014060.57
4829,2624,27,2,189481.85,0.0168,164964.31
4830,2624,37,1,142796.63,0.0074,117419.17
4831,2624,25,2,1388769.02,0.0507,1105069.8
4832,2625,21,1,1282417.14,0.0042,1014060.57
4833,2626,2,1,421197.85,0.0408,277458.37
4834,2626,28,2,350006.59,0.0368,261179.39
4835,2627,2,1,421197.85,0.0541,277458.37
4836,2627,36,1,101710.13,0.0068,91733.94
4837,2627,20,1,621947.81,0.0356,508473.83
4838,2628,47,1,90415.22,0.0184,80954.3
4839,2629,37,1,142796.63,0.0353,117419.17
4840,2629,45,3,133481.62,0.0459,104733.28
4841,2629,47,1,90415.22,0.0286,80954.3
4842,2630,18,1,1063067.98,0.0053,811125.08
4843,2630,31,1,397979.81,0.0467,280135.32
4844,2631,1,1,327751.93,0.0131,264766.82
4845,2632,2,2,421197.85,0.0413,277458.37
4846,2632,21,1,1282417.14,0.0541,1014060.57
4847,2633,34,1,31942.57,0.0569,24388.64
4848,2633,36,4,101710.13,0.0397,91733.94
4849,2634,21,1,1282417.14,0.0184,1014060.57
4850,2634,44,1,87468.17,0.0335,65817.69
4851,2634,20,2,621947.81,0.0264,508473.83
4852,2634,1,3,327751.93,0.0256,264766.82
4853,2635,2,1,421197.85,0.0582,277458.37
4854,2636,34,2,31942.57,0.0498,24388.64
4855,2636,31,2,397979.81,0.0559,280135.32
4856,2636,21,1,1282417.14,0.0333,1014060.57
4857,2637,1,4,327751.93,0.0591,264766.82
4858,2638,34,1,31942.57,0.0298,24388.64
4859,2638,46,1,122366.61,0.0176,87743.33
4860,2638,2,1,421197.85,0.0032,277458.37
4861,2639,35,1,114398.27,0.0556,87829.39
4862,2639,34,2,31942.57,0.0174,24388.64
4863,2639,28,1,350006.59,0.0597,261179.39
4864,2639,1,2,327751.93,0.015,264766.82
4865,2640,46,2,122366.61,0.0182,87743.33
4866,2641,29,2,110419.1,0.0408,90149.63
