order_id,customer_id,order_date,channel,status
2524,28,2025-06-03,physical,delivered
2525,10,2025-01-12,online,delivered
2526,45,2025-12-10,online,delivered
2527,50,2025-10-30,online,cancelled
2528,8,2025-06-24,physical,delivered
2529,28,2025-08-18,online,delivered
2530,57,2025-09-27,online,delivered
2531,1,2025-06-01,online,delivered
2532,21,2025-01-02,online,delivered
2533,34,2025-10-01,online,delivered
2534,23,2025-03-25,online,delivered
2535,18,2025-03-21,physical,delivered
2536,30,2025-04-19,online,delivered
2537,11,2025-10-20,physical,delivered
2538,33,2025-12-04,online,delivered
2539,42,2025-12-29,online,cancelled
2540,37,2025-12-25,online,delivered
2541,4,2025-11-07,online,delivered
2542,53,2025-12-23,physical,delivered
2543,11,2025-03-14,online,delivered
2544,47,2025-05-24,online,delivered
2545,24,2025-05-07,online,delivered
2546,50,2025-10-30,online,delivered
2547,12,2025-06-27,online,cancelled
2548,11,2025-02-14,online,delivered
2549,32,2025-05-20,online,delivered
2550,1,2025-09-18,online,delivered
2551,13,2025-12-02,physical,delivered
2552,44,2025-08-19,physical,delivered
2553,53,2025-12-19,online,delivered
2554,3,2025-09-06,online,delivered
2555,54,2025-08-28,online,delivered
2556,51,2025-12-29,online,delivered
2557,54,2025-09-26,online,delivered
2558,41,2025-12-26,physical,delivered
2559,40,2025-09-13,online,delivered
2560,33,2025-10-19,online,delivered
2561,40,2025-05-28,online,delivered
2562,59,2025-09-26,physical,delivered
2563,4,2025-05-17,online,delivered
2564,22,2025-11-25,online,delivered
2565,2,2025-06-27,online,delivered
2566,60,2025-12-26,online,delivered
2567,28,2025-11-13,physical,delivered
2568,40,2025-08-07,online,delivered
2569,53,2025-06-30,physical,delivered
2570,64,2025-11-10,physical,delivered
2571,10,2025-02-22,online,delivered
2572,51,2025-12-27,online,delivered
2573,55,2025-06-03,online,delivered
2574,2,2025-04-03,physical,delivered
2575,47,2025-04-30,physical,delivered
2576,24,2025-02-15,online,delivered
2577,40,2025-06-24,online,delivered
2578,33,2025-07-28,physical,delivered
2579,17,2025-09-27,online,cancelled
2580,7,2025-02-24,online,delivered
2581,7,2025-07-18,physical,delivered
2582,4,2025-05-31,physical,delivered
2583,39,2025-11-21,online,delivered
2584,23,2025-08-20,physical,delivered
2585,12,2025-02-23,online,delivered
2586,41,2025-12-19,online,delivered
2587,41,2025-11-12,online,delivered
2588,33,2025-08-17,physical,delivered
2589,59,2025-08-26,online,delivered
2590,27,2025-07-09,physical,cancelled
2591,52,2025-12-29,online,delivered
2592,2,2025-07-28,physical,delivered
2593,45,2025-12-22,online,delivered
2594,64,2025-12-30,physical,delivered
2595,53,2025-08-04,online,delivered
2596,37,2025-12-30,online,delivered
2597,39,2025-08-15,online,delivered
2598,24,2025-07-10,physical,delivered
2599,40,2025-08-04,online,delivered
2600,48,2025-08-09,online,delivered
2601,64,2025-08-08,online,delivered
2602,32,2025-06-10,physical,delivered
2603,2,2025-11-23,online,delivered
2604,37,2025-12-29,online,delivered
2605,7,2025-08-29,online,delivered
2606,15,2025-01-21,online,delivered
2607,22,2025-12-03,physical,delivered
2608,44,2025-06-29,online,delivered
2609,11,2025-01-04,physical,delivered
2610,10,2025-07-08,online,delivered
2611,2,2025-02-23,online,delivered
2612,54,2025-07-13,online,delivered
2613,41,2025-11-12,online,delivered
2614,1,2025-08-07,online,delivered
2615,1,2025-07-16,online,delivered
2616,34,2025-09-11,online,delivered
2617,20,2025-07-12,online,delivered
2618,37,2025-12-28,online,delivered
2619,28,2025-09-23,online,delivered
2620,59,2025-10-24,physical,cancelled
2621,20,2025-06-11,physical,delivered
2622,40,2025-10-03,online,delivered
2623,2,2025-07-09,online,delivered
2624,60,2025-12-26,online,delivered
2625,62,2025-06-29,online,delivered
2626,45,2025-11-21,physical,delivered
2627,31,2025-03-07,physical,delivered
2628,12,2025-11-06,online,delivered
2629,52,2025-12-30,physical,delivered
2630,44,2025-05-06,online,delivered
2631,12,2025-04-24,online,delivered
2632,28,2025-01-13,online,delivered
2633,30,2025-04-17,online,delivered
2634,52,2025-12-27,online,delivered
2635,41,2025-12-12,online,delivered
2636,39,2025-10-02,physical,delivered
2637,40,2025-06-18,online,delivered
2638,18,2025-10-31,online,delivered
2639,25,2025-06-27,online,delivered
2640,2,2025-08-08,online,delivered
2641,51,2025-12-30,physical,delivered
2642,28,2025-10-28,physical,delivered
2643,28,2025-10-25,online,delivered
2644,15,2025-07-12,online,delivered
2645,12,2025-08-02,physical,delivered
2646,37,2025-12-30,online,delivered
2647,13,2025-02-13,online,delivered
2648,2,2025-08-11,online,delivered
2649,47,2025-02-15,physical,cancelled
2650,25,2025-04-15,online,delivered
2651,26,2025-10-29,online,delivered
2652,28,2025-07-30,physical,delivered
2653,52,2025-12-30,online,delivered
2654,22,2025-05-23,online,delivered
2655,47,2025-07-31,online,delivered
2656,59,2025-12-27,online,delivered
2657,40,2025-04-30,physical,delivered
2658,28,2025-10-23,physical,delivered
2659,47,2025-10-08,online,delivered
2660,30,2025-06-21,online,delivered
2661,28,2025-08-01,physical,delivered
2662,33,2025-05-29,physical,delivered
2663,22,2025-06-15,physical,delivered
2664,4,2025-02-09,online,delivered
2665,28,2025-10-13,online,delivered
2666,7,2025-11-19,online,delivered
2667,28,2025-09-11,physical,delivered
2668,34,2025-10-19,online,delivered
2669,59,2025-09-07,physical,delivered
2670,1,2025-04-26,online,delivered
2671,39,2025-06-24,physical,delivered
2672,30,2025-06-24,online,cancelled
2673,1,2025-04-13,online,delivered
2674,16,2025-05-16,online,delivered
2675,7,2025-12-01,online,delivered
2676,12,2025-11-14,online,delivered
2677,19,2025-02-03,physical,delivered
2678,28,2025-06-20,online,delivered
2679,33,2025-04-20,online,delivered
2680,1,2025-10-29,online,cancelled
2681,10,2025-11-12,online,delivered
2682,4,2025-04-03,online,delivered
2683,34,2025-03-23,online,delivered
2684,22,2025-11-11,online,delivered
2685,34,2025-10-14,online,delivered
2686,12,2025-08-17,online,delivered
2687,1,2025-09-25,physical,delivered
2688,60,2025-12-28,online,delivered
2689,7,2025-12-01,online,delivered
2690,7,2025-10-04,online,delivered
2691,8,2025-08-26,physical,delivered
2692,62,2025-11-10,online,delivered
2693,39,2025-08-15,online,delivered
2694,39,2025-08-05,online,delivered
2695,64,2025-12-02,online,delivered
2696,4,2025-03-22,online,delivered
2697,61,2025-10-26,physical,delivered
2698,12,2025-11-09,online,delivered
2699,39,2025-07-05,online,delivered
2700,28,2025-08-10,physical,delivered
2701,27,2025-05-17,physical,delivered
2702,59,2025-11-01,online,delivered
2703,8,2025-04-20,online,delivered
2704,64,2025-10-26,online,delivered
2705,26,2025-07-29,physical,delivered
2706,40,2025-06-18,physical,delivered
2707,61,2025-11-17,online,delivered
2708,2,2025-10-01,online,delivered
2709,59,2025-09-15,physical,delivered
2710,36,2025-10-08,physical,delivered
2711,41,2025-12-19,online,delivered
2712,8,2025-04-14,online,delivered
2713,33,2025-09-21,physical,delivered
2714,40,2025-05-20,online,delivered
2715,29,2025-02-22,physical,delivered
2716,8,2025-10-19,online,delivered
2717,15,2025-11-02,online,delivered
2718,53,2025-11-04,online,delivered
2719,1,2025-12-23,physical,delivered
2720,43,2025-10-06,online,delivered
2721,65,2025-10-26,online,delivered
2722,1,2025-12-03,online,delivered
2723,10,2025-09-12,online,delivered
2724,40,2025-06-02,physical,delivered
2725,2,2025-09-30,online,delivered
2726,37,2025-12-25,online,cancelled
2727,41,2025-10-17,online,delivered
2728,37,2025-12-25,online,delivered
2729,24,2025-10-04,physical,cancelled
2730,41,2025-10-31,online,delivered
2731,37,2025-12-27,online,cancelled
2732,12,2025-10-23,online,delivered
2733,36,2025-12-22,physical,delivered
2734,54,2025-09-28,physical,delivered
2735,40,2025-10-21,online,delivered
2736,31,2025-04-20,online,delivered
2737,22,2025-08-13,online,delivered
2738,4,2025-09-03,physical,delivered
2739,15,2025-04-15,online,delivered
2740,1,2025-09-01,physical,delivered
2741,64,2025-09-21,online,delivered
2742,12,2025-05-26,online,cancelled
2743,52,2025-12-28,online,delivered
2744,10,2025-01-30,online,delivered
2745,20,2025-09-04,physical,delivered
2746,28,2025-11-05,online,delivered
2747,22,2025-12-08,online,delivered
2748,51,2025-12-30,online,delivered
2749,60,2025-12-25,physical,delivered
2750,54,2025-10-02,online,delivered
2751,8,2025-07-20,online,delivered
2752,49,2025-12-26,online,delivered
2753,8,2025-04-19,online,delivered
2754,59,2025-12-02,online,delivered
2755,33,2025-07-27,online,delivered
2756,23,2025-06-26,online,delivered
2757,8,2025-07-09,online,cancelled
2758,1,2025-05-08,online,delivered
2759,16,2025-08-15,online,delivered
2760,59,2025-07-21,online,delivered
2761,51,2025-12-30,online,delivered
2762,61,2025-10-04,online,delivered
2763,4,2025-10-11,online,delivered
2764,37,2025-12-29,online,delivered
2765,17,2025-09-04,online,delivered
2766,34,2025-09-15,physical,delivered
2767,22,2025-09-28,online,delivered
2768,20,2025-05-20,online,delivered
2769,37,2025-12-24,online,delivered
2770,11,2025-11-06,online,delivered
2771,31,2025-09-19,online,delivered
2772,40,2025-09-15,physical,delivered
2773,7,2025-03-26,online,delivered
2774,59,2025-10-12,online,delivered
2775,32,2025-12-25,online,delivered
2776,52,2025-12-27,online,cancelled
2777,40,2025-10-23,physical,delivered
2778,44,2025-05-25,physical,delivered
2779,44,2025-06-15,online,delivered
2780,54,2025-08-17,online,delivered
2781,39,2025-10-21,online,delivered
2782,19,2025-08-01,online,delivered
2783,4,2025-08-13,online,delivered
2784,39,2025-08-01,online,delivered
2785,2,2025-08-08,physical,delivered
2786,14,2025-11-28,physical,delivered
2787,2,2025-07-08,physical,cancelled
2788,34,2025-11-03,online,delivered
2789,10,2025-05-14,online,delivered
2790,39,2025-06-30,online,delivered
2791,51,2025-12-26,physical,delivered
2792,52,2025-12-26,physical,delivered
2793,21,2025-09-01,physical,delivered
2794,34,2025-11-01,online,delivered
2795,36,2025-11-10,online,delivered
2796,31,2025-03-02,online,delivered
2797,40,2025-06-01,physical,delivered
2798,12,2025-12-27,online,delivered
2799,61,2025-10-16,online,delivered
2800,4,2025-06-21,physical,delivered
2801,52,2025-12-28,physical,delivered
2802,37,2025-12-24,physical,delivered
2803,15,2025-06-16,online,delivered
2804,46,2025-06-25,online,delivered
2805,4,2025-09-25,physical,delivered
2806,49,2025-08-28,online,delivered
2807,37,2025-12-27,online,delivered
2808,7,2025-03-03,online,delivered
2809,2,2025-12-06,physical,delivered
2810,47,2025-12-30,online,delivered
2811,20,2025-12-07,physical,delivered
2812,55,2025-08-03,online,delivered
2813,47,2025-02-07,online,delivered
2814,41,2025-11-07,online,delivered
2815,19,2025-04-08,online,delivered
2816,43,2025-10-09,online,delivered
2817,60,2025-12-28,physical,delivered
2818,4,2025-09-16,online,delivered
2819,22,2025-12-18,online,delivered
2820,13,2025-09-10,physical,delivered
2821,28,2025-03-06,online,delivered
2822,45,2025-05-06,physical,delivered
2823,31,2025-07-27,physical,delivered
2824,37,2025-12-27,online,delivered
2825,21,2025-10-09,physical,delivered
2826,8,2025-09-29,physical,delivered
2827,18,2025-10-21,online,delivered
2828,53,2025-08-27,online,delivered
2829,37,2025-12-29,online,delivered
2830,26,2025-09-12,online,delivered
2831,51,2025-12-26,online,delivered
2832,2,2025-10-01,online,delivered
2833,17,2025-02-06,online,delivered
2834,13,2025-01-01,physical,delivered
2835,64,2025-08-13,physical,delivered
2836,42,2025-12-30,online,delivered
2837,39,2025-07-12,physical,delivered
2838,1,2025-02-21,online,cancelled
2839,11,2025-08-19,online,delivered
2840,39,2025-09-07,online,delivered
2841,26,2025-07-21,online,delivered
2842,59,2025-11-30,online,delivered
2843,47,2025-06-23,physical,delivered
2844,28,2025-01-04,online,delivered
2845,47,2025-01-05,online,delivered
2846,61,2025-11-21,online,delivered
2847,30,2025-11-14,online,delivered
2848,39,2025-07-28,online,delivered
2849,59,2025-10-11,physical,delivered
2850,16,2025-09-27,online,delivered
2851,55,2025-06-09,physical,delivered
2852,4,2025-07-05,online,delivered
2853,40,2025-05-11,physical,delivered
2854,50,2025-11-05,online,delivered
2855,39,2025-11-07,online,delivered
2856,32,2025-03-14,online,delivered
2857,39,2025-07-21,online,delivered
2858,8,2025-02-10,online,delivered
2859,12,2025-05-02,physical,delivered
2860,18,2025-05-23,online,delivered
2861,37,2025-12-27,online,delivered
2862,28,2025-02-23,online,delivered
2863,15,2025-05-29,physical,delivered
2864,54,2025-06-19,online,delivered
2865,25,2025-09-07,online,delivered
2866,28,2025-09-20,physical,delivered
2867,28,2025-02-25,online,delivered
2868,11,2025-01-27,physical,delivered
2869,44,2025-09-04,online,delivered
2870,28,2025-08-07,online,delivered
2871,1,2025-01-04,online,delivered
2872,61,2025-10-17,online,delivered
2873,52,2025-12-28,online,delivered
2874,44,2025-06-26,online,delivered
2875,54,2025-07-20,online,delivered
2876,59,2025-11-19,physical,delivered
2877,23,2025-10-18,physical,delivered
2878,39,2025-08-09,online,delivered
2879,39,2025-11-18,physical,delivered
2880,18,2025-08-28,physical,delivered
2881,12,2025-09-24,online,delivered
2882,7,2025-06-21,online,delivered
2883,40,2025-07-07,physical,delivered
2884,50,2025-10-08,online,delivered
2885,47,2025-12-16,physical,delivered
2886,22,2025-02-09,physical,delivered
2887,12,2025-02-24,online,delivered
2888,29,2025-10-20,physical,delivered
2889,34,2025-02-17,physical,delivered
2890,59,2025-11-12,online,delivered
2891,54,2025-09-25,online,delivered
2892,59,2025-09-27,physical,delivered
2893,53,2025-11-11,online,delivered
2894,61,2025-11-16,online,delivered
2895,31,2025-12-28,online,delivered
2896,2,2025-02-24,online,delivered
2897,4,2025-04-07,physical,delivered
2898,28,2025-04-18,online,delivered
2899,17,2025-09-08,physical,delivered
2900,10,2025-02-02,physical,delivered
2901,60,2025-12-27,online,delivered
2902,12,2025-08-03,online,delivered
2903,60,2025-12-27,online,delivered
2904,47,2025-10-31,online,delivered
2905,39,2025-06-22,online,delivered
2906,40,2025-12-25,online,delivered
2907,22,2025-12-07,physical,delivered
2908,39,2025-10-07,online,delivered
2909,11,2025-03-21,online,delivered
2910,59,2025-10-29,online,delivered
2911,21,2025-08-24,online,delivered
2912,17,2025-07-17,online,delivered
2913,44,2025-04-24,physical,delivered
2914,40,2025-09-13,online,delivered
2915,28,2025-04-25,online,delivered
2916,39,2025-07-03,online,delivered
2917,10,2025-11-01,online,delivered
2918,40,2025-07-15,online,delivered
2919,18,2025-07-12,physical,delivered
2920,18,2025-05-30,physical,delivered
2921,10,2025-02-13,online,delivered
2922,22,2025-04-04,online,delivered
2923,22,2025-07-14,online,delivered
2924,29,2025-09-05,physical,delivered
2925,11,2025-08-19,physical,delivered
2926,11,2025-01-28,physical,delivered
2927,34,2025-07-25,physical,delivered
2928,7,2025-12-12,online,delivered
2929,41,2025-09-01,online,delivered
2930,60,2025-12-28,online,delivered
2931,28,2025-12-29,physical,delivered
2932,58,2025-09-17,online,cancelled
2933,4,2025-02-21,physical,delivered
2934,2,2025-05-31,physical,delivered
2935,44,2025-09-18,online,delivered
2936,47,2025-06-14,physical,delivered
2937,53,2025-10-17,online,delivered
2938,2,2025-08-01,online,delivered
2939,49,2025-12-13,physical,delivered
2940,25,2025-03-09,online,delivered
2941,21,2025-10-24,online,delivered
2942,10,2025-07-02,online,delivered
2943,64,2025-11-29,online,delivered
2944,2,2025-01-29,online,delivered
2945,52,2025-12-26,online,delivered
2946,39,2025-07-08,online,delivered
2947,44,2025-02-15,physical,delivered
2948,44,2025-05-22,online,delivered
2949,53,2025-08-20,online,delivered
2950,11,2025-01-16,online,delivered
2951,1,2025-12-25,online,delivered
2952,37,2025-12-24,online,delivered
2953,24,2025-11-03,online,delivered
2954,7,2025-06-04,physical,delivered
2955,11,2025-07-16,physical,delivered
2956,22,2025-04-22,online,delivered
2957,2,2025-09-02,online,delivered
2958,2,2025-10-04,online,delivered
2959,59,2025-10-26,physical,delivered
2960,21,2025-10-25,online,delivered
2961,63,2025-08-31,online,delivered
2962,61,2025-12-07,online,delivered
2963,8,2025-09-30,physical,delivered
2964,44,2025-07-16,online,delivered
2965,37,2025-12-25,physical,delivered
2966,41,2025-12-12,online,delivered
2967,4,2025-07-28,online,delivered
2968,11,2025-08-28,physical,delivered
2969,2,2025-03-01,online,delivered
2970,38,2025-11-12,online,delivered
2971,64,2025-07-19,online,delivered
2972,40,2025-08-12,online,cancelled
2973,44,2025-03-12,online,delivered
2974,64,2025-10-10,online,delivered
2975,40,2025-07-01,physical,delivered
2976,1,2025-11-10,physical,delivered
2977,53,2025-07-28,online,delivered
2978,24,2025-07-28,online,delivered
2979,1,2025-05-07,online,delivered
2980,33,2025-08-04,online,delivered
2981,59,2025-11-11,physical,delivered
2982,17,2025-09-04,online,delivered
2983,32,2025-12-01,online,delivered
2984,11,2025-11-21,online,delivered
2985,2,2025-09-10,online,cancelled
2986,3,2025-09-22,physical,delivered
2987,44,2025-10-17,online,delivered
2988,53,2025-06-23,physical,delivered
2989,8,2025-05-01,online,delivered
2990,20,2025-09-29,online,cancelled
2991,12,2025-06-19,physical,delivered
2992,1,2025-10-11,online,delivered
2993,34,2025-11-25,physical,delivered
2994,41,2025-10-15,online,delivered
2995,40,2025-05-06,online,delivered
2996,28,2025-04-05,online,delivered
2997,34,2025-02-03,online,delivered
2998,4,2025-12-26,online,delivered
2999,8,2025-06-18,online,delivered
3000,59,2025-08-12,physical,delivered
3001,47,2025-06-27,online,delivered
3002,59,2025-11-16,online,delivered
3003,59,2025-11-16,online,delivered
3004,40,2025-05-05,physical,delivered
3005,59,2025-09-19,online,delivered
3006,28,2025-09-16,physical,delivered
3007,1,2025-10-16,online,delivered
3008,2,2025-09-13,online,delivered
3009,7,2025-10-15,physical,delivered
3010,4,2025-03-10,online,delivered
3011,23,2025-02-16,online,delivered
3012,41,2025-09-01,online,delivered
3013,51,2025-12-30,online,delivered
3014,37,2025-12-25,online,delivered
3015,8,2025-09-30,online,delivered
3016,47,2025-01-06,online,delivered
3017,24,2025-03-05,online,delivered
3018,1,2025-07-12,online,delivered
3019,20,2025-05-15,online,delivered
3020,22,2025-07-23,online,delivered
3021,19,2025-07-20,physical,delivered
3022,52,2025-12-30,online,delivered
3023,47,2025-11-17,physical,delivered
3024,41,2025-10-19,online,delivered
3025,8,2025-03-06,online,delivered
3026,52,2025-12-28,physical,cancelled
3027,40,2025-06-02,physical,delivered
3028,12,2025-10-19,online,delivered
3029,40,2025-07-27,online,delivered
3030,32,2025-11-19,online,cancelled
3031,28,2025-12-11,physical,delivered
3032,7,2025-02-15,physical,delivered
3033,33,2025-12-30,physical,delivered
3034,4,2025-12-16,physical,cancelled
3035,10,2025-01-12,online,delivered
3036,7,2025-05-11,online,delivered
3037,60,2025-12-29,online,delivered
3038,20,2025-04-16,online,delivered
3039,24,2025-07-23,online,delivered
3040,22,2025-01-25,online,delivered
3041,58,2025-09-07,physical,delivered
3042,36,2025-12-29,online,delivered
3043,59,2025-11-09,physical,delivered
3044,21,2025-09-01,physical,delivered
3045,7,2025-01-30,online,delivered
3046,34,2025-07-12,physical,delivered
3047,23,2025-06-26,online,delivered
3048,51,2025-12-29,online,delivered
3049,54,2025-09-15,online,delivered
3050,31,2025-03-17,physical,delivered
3051,96,2026-10-25,online,delivered
3052,33,2026-11-30,online,delivered
3053,7,2026-08-09,online,delivered
3054,95,2026-05-27,online,delivered
3055,70,2026-10-05,physical,cancelled
3056,70,2026-08-25,online,delivered
3057,2,2026-04-10,online,delivered
3058,22,2026-10-28,online,delivered
3059,71,2026-07-24,online,delivered
3060,100,2026-09-26,online,delivered
3061,64,2026-09-19,physical,delivered
3062,7,2026-10-08,online,delivered
3063,43,2026-02-14,physical,delivered
3064,70,2026-09-08,online,delivered
3065,1,2026-10-15,online,delivered
3066,35,2026-07-17,online,delivered
3067,11,2026-01-01,online,delivered
3068,2,2026-01-18,online,cancelled
3069,34,2026-11-30,online,delivered
3070,69,2026-07-23,online,cancelled
3071,33,2026-04-05,online,delivered
3072,64,2026-01-18,online,delivered
3073,33,2026-07-03,online,delivered
3074,52,2026-05-22,online,cancelled
3075,41,2026-05-29,physical,delivered
3076,95,2026-05-21,online,delivered
3077,69,2026-08-24,online,delivered
3078,72,2026-10-22,online,delivered
3079,69,2026-11-05,physical,delivered
3080,92,2026-12-25,online,shipped
3081,26,2026-06-12,online,delivered
3082,84,2026-04-13,online,delivered
3083,69,2026-09-21,online,delivered
3084,96,2026-09-06,online,delivered
3085,33,2026-06-11,online,delivered
3086,2,2026-12-22,online,shipped
3087,2,2026-10-07,online,cancelled
3088,98,2026-07-30,online,delivered
3089,79,2026-08-24,online,delivered
3090,44,2026-11-17,online,delivered
3091,44,2026-01-31,online,delivered
3092,70,2026-11-13,online,delivered
3093,1,2026-05-25,online,delivered
3094,81,2026-04-27,online,delivered
3095,85,2026-09-01,online,delivered
3096,59,2026-09-19,online,delivered
3097,66,2026-03-19,online,delivered
3098,20,2026-03-11,online,delivered
3099,57,2026-03-28,online,delivered
3100,75,2026-12-03,online,delivered
3101,1,2026-07-20,online,delivered
3102,34,2026-01-18,online,delivered
3103,47,2026-06-05,online,cancelled
3104,50,2026-01-27,online,delivered
3105,100,2026-08-15,online,delivered
3106,32,2026-12-03,online,delivered
3107,33,2026-04-20,physical,delivered
3108,73,2026-11-27,online,delivered
3109,93,2026-08-13,online,delivered
3110,80,2026-09-28,online,delivered
3111,12,2026-02-03,online,delivered
3112,52,2026-08-03,online,delivered
3113,22,2026-06-27,online,delivered
3114,69,2026-07-22,physical,delivered
3115,96,2026-09-29,online,delivered
3116,80,2026-09-03,online,delivered
3117,4,2026-04-24,online,delivered
3118,39,2026-08-07,physical,delivered
3119,23,2026-11-01,online,delivered
3120,90,2026-05-25,online,delivered
3121,93,2026-12-12,online,delivered
3122,89,2026-10-08,online,delivered
3123,51,2026-06-30,online,delivered
3124,95,2026-08-14,online,cancelled
3125,67,2026-10-18,online,delivered
3126,56,2026-07-11,physical,delivered
3127,28,2026-10-28,online,delivered
3128,69,2026-12-18,online,cancelled
3129,44,2026-03-17,online,delivered
3130,72,2026-12-29,physical,processing
3131,68,2026-11-03,online,delivered
3132,19,2026-10-23,online,delivered
3133,85,2026-12-25,online,shipped
3134,36,2026-04-06,online,delivered
3135,93,2026-06-12,online,delivered
3136,28,2026-01-03,online,cancelled
3137,4,2026-12-29,online,processing
3138,69,2026-10-08,online,delivered
3139,53,2026-01-10,online,delivered
3140,93,2026-07-14,physical,delivered
3141,17,2026-07-30,physical,delivered
3142,33,2026-05-15,online,delivered
3143,17,2026-09-04,physical,delivered
3144,41,2026-11-23,physical,delivered
3145,75,2026-11-11,online,delivered
3146,28,2026-12-07,online,delivered
3147,69,2026-07-22,online,delivered
3148,24,2026-05-11,online,delivered
3149,8,2026-01-01,online,delivered
3150,47,2026-10-22,online,delivered
3151,95,2026-12-04,online,cancelled
3152,33,2026-05-27,online,delivered
3153,68,2026-08-02,online,delivered
3154,100,2026-03-28,online,delivered
3155,40,2026-03-21,online,delivered
3156,1,2026-07-25,online,delivered
3157,69,2026-09-05,online,delivered
3158,22,2026-06-13,online,delivered
3159,80,2026-10-30,online,cancelled
3160,90,2026-02-19,online,delivered
3161,58,2026-02-25,online,delivered
3162,82,2026-08-05,online,delivered
3163,57,2026-02-06,physical,delivered
3164,69,2026-07-29,physical,cancelled
3165,41,2026-12-24,online,shipped
3166,52,2026-03-31,physical,delivered
3167,28,2026-12-15,physical,delivered
3168,90,2026-12-21,online,shipped
3169,12,2026-07-21,online,delivered
3170,95,2026-08-31,online,delivered
3171,22,2026-09-30,physical,delivered
3172,8,2026-12-14,online,cancelled
3173,44,2026-05-25,online,delivered
3174,38,2026-06-28,online,delivered
3175,8,2026-10-18,physical,delivered
3176,34,2026-02-02,online,delivered
3177,21,2026-08-14,online,delivered
3178,52,2026-02-07,online,delivered
3179,16,2026-07-16,online,delivered
3180,28,2026-02-21,online,delivered
3181,44,2026-09-05,online,cancelled
3182,8,2026-11-15,online,delivered
3183,80,2026-10-11,online,delivered
3184,12,2026-01-30,online,delivered
3185,39,2026-08-18,online,delivered
3186,93,2026-11-21,physical,delivered
3187,71,2026-07-09,online,delivered
3188,31,2026-06-18,online,delivered
3189,2,2026-09-15,physical,delivered
3190,29,2026-02-20,physical,delivered
3191,72,2026-11-10,online,delivered
3192,20,2026-04-24,online,delivered
3193,21,2026-04-12,online,delivered
3194,61,2026-11-27,online,delivered
3195,92,2026-08-15,online,delivered
3196,82,2026-09-18,online,delivered
3197,51,2026-09-30,online,delivered
3198,80,2026-12-16,online,shipped
3199,39,2026-05-07,online,delivered
3200,2,2026-05-04,physical,delivered
3201,28,2026-06-25,online,delivered
3202,92,2026-07-29,online,delivered
3203,40,2026-04-01,online,delivered
3204,96,2026-08-03,online,cancelled
3205,70,2026-09-03,online,delivered
3206,70,2026-08-21,online,delivered
3207,52,2026-10-30,online,delivered
3208,30,2026-10-27,online,delivered
3209,10,2026-08-16,physical,cancelled
3210,23,2026-02-12,online,delivered
3211,80,2026-08-26,physical,delivered
3212,44,2026-02-11,online,delivered
3213,22,2026-03-05,online,delivered
3214,70,2026-10-21,online,cancelled
3215,37,2026-06-30,physical,delivered
3216,21,2026-05-02,online,delivered
3217,96,2026-10-06,online,delivered
3218,24,2026-02-16,online,delivered
3219,89,2026-12-04,online,delivered
3220,39,2026-05-20,online,delivered
3221,49,2026-10-27,online,delivered
3222,35,2026-03-22,online,delivered
3223,16,2026-06-25,online,delivered
3224,2,2026-04-30,online,delivered
3225,96,2026-10-17,physical,cancelled
3226,90,2026-05-09,online,delivered
3227,41,2026-11-28,physical,delivered
3228,85,2026-04-06,online,delivered
3229,1,2026-02-05,physical,delivered
3230,37,2026-03-03,physical,delivered
3231,67,2026-11-29,physical,delivered
3232,99,2026-12-22,online,shipped
3233,47,2026-04-29,online,delivered
3234,1,2026-11-17,online,delivered
3235,80,2026-12-10,physical,delivered
3236,72,2026-12-25,physical,shipped
3237,1,2026-08-23,online,delivered
3238,26,2026-01-16,online,delivered
3239,72,2026-11-08,physical,delivered
3240,72,2026-11-19,online,delivered
3241,61,2026-02-27,physical,delivered
3242,14,2026-02-05,physical,delivered
3243,42,2026-10-04,online,delivered
3244,61,2026-04-07,online,cancelled
3245,19,2026-05-19,online,delivered
3246,92,2026-09-15,online,cancelled
3247,1,2026-07-19,online,delivered
3248,74,2026-03-19,online,delivered
3249,53,2026-09-20,online,delivered
3250,76,2026-10-27,online,delivered
3251,64,2026-04-12,physical,delivered
3252,89,2026-09-24,online,delivered
3253,28,2026-01-13,online,delivered
3254,76,2026-12-29,online,shipped
3255,66,2026-08-03,online,delivered
3256,28,2026-11-28,physical,delivered
3257,60,2026-06-25,online,delivered
3258,32,2026-08-04,online,delivered
3259,93,2026-11-14,online,cancelled
3260,11,2026-04-08,online,delivered
3261,51,2026-02-06,online,delivered
3262,59,2026-06-29,online,delivered
3263,15,2026-02-09,online,delivered
3264,61,2026-11-09,online,delivered
3265,40,2026-11-05,online,cancelled
3266,33,2026-02-24,online,delivered
3267,96,2026-08-12,online,delivered
3268,98,2026-04-01,online,delivered
3269,69,2026-08-01,online,delivered
3270,54,2026-11-19,online,delivered
3271,28,2026-10-31,online,delivered
3272,53,2026-03-28,physical,delivered
3273,84,2026-03-07,online,delivered
3274,100,2026-05-03,physical,delivered
3275,37,2026-11-16,online,cancelled
3276,49,2026-06-05,online,delivered
3277,45,2026-05-25,online,delivered
3278,40,2026-09-24,online,delivered
3279,89,2026-12-22,online,shipped
3280,40,2026-09-08,online,delivered
3281,33,2026-02-02,online,delivered
3282,69,2026-11-11,online,cancelled
3283,50,2026-08-16,online,delivered
3284,2,2026-04-11,online,delivered
3285,37,2026-12-23,physical,shipped
3286,69,2026-12-25,online,shipped
